Subgroup,SubgroupCount,ProteinCluster
0_MVYU01000026_Entomoplasmatales_bacterium_EntAcro1_fragment,2,0_MVYU01000026_Entomoplasmatales_bacterium_EntAcro1_fragment=_weight-1.36E+1_
0_MVYU01000026_Entomoplasmatales_bacterium_EntAcro1_fragment,2,0_MVYU01000026_Entomoplasmatales_bacterium_EntAcro1_fragment=_weight-1.85E-2_
0_MVYU01000065_Entomoplasmatales_bacterium_EntAcro1_fragment,13,0_MVYU01000065_Entomoplasmatales_bacterium_EntAcro1_fragment=_weight-1.95E-1_
0_MVYU01000065_Entomoplasmatales_bacterium_EntAcro1_fragment,13,0_MVYU01000065_Entomoplasmatales_bacterium_EntAcro1_fragment=_weight-2.28E-2_
0_MVYU01000065_Entomoplasmatales_bacterium_EntAcro1_fragment,13,0_MVYU01000065_Entomoplasmatales_bacterium_EntAcro1_fragment=_weight-9.71E+1_
0_MVYU01000065_Entomoplasmatales_bacterium_EntAcro1_fragment,13,0_MVYU01000081_Entomoplasmatales_bacterium_EntAcro1_fragment=_weight-1.48E+3_
0_MVYU01000065_Entomoplasmatales_bacterium_EntAcro1_fragment,13,0_MVYU01000081_Entomoplasmatales_bacterium_EntAcro1_fragment=_weight-1.67E+1_
0_MVYU01000065_Entomoplasmatales_bacterium_EntAcro1_fragment,13,0_MVYU01000088_Entomoplasmatales_bacterium_EntAcro1_fragment=_weight-1.25E+1_
0_MVYU01000065_Entomoplasmatales_bacterium_EntAcro1_fragment,13,0_MVYU01000088_Entomoplasmatales_bacterium_EntAcro1_fragment=_weight-1.51E+1_
0_MVYU01000065_Entomoplasmatales_bacterium_EntAcro1_fragment,13,0_MVYU01000088_Entomoplasmatales_bacterium_EntAcro1_fragment=_weight-2.25E+0_
0_MVYU01000065_Entomoplasmatales_bacterium_EntAcro1_fragment,13,0_MVYU01000088_Entomoplasmatales_bacterium_EntAcro1_fragment=_weight-2.61E+0_
0_MVYU01000065_Entomoplasmatales_bacterium_EntAcro1_fragment,13,0_MVYU01000088_Entomoplasmatales_bacterium_EntAcro1_fragment=_weight-2.87E+1_
0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1,1,0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1=_weight-1.01E+2_
0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1,1,0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1=_weight-1.20E+3_
0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1,1,0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1=_weight-1.55E+3_
0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1,1,0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1=_weight-1.63E+1_
0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1,1,0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1=_weight-1.78E+1_
0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1,1,0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1=_weight-2.31E-1_
0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1,1,0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1=_weight-2.68E+1_
0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1,1,0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1=_weight-2.71E+0_
0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1,1,0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1=_weight-2.90E+0_
0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1,1,0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1=_weight-3.02E+1_
0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1,1,0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1=_weight-4.79E+0_
0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1,1,0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1=_weight-5.85E-2_
0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1,1,0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1=_weight-6.74E+2_
0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1,1,0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1=_weight-7.10E+2_
0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1,1,0_MVYU01000103_Entomoplasmatales_bacterium_EntAcro1=_weight-7.54E-2_
0_MVYU01000065_Entomoplasmatales_bacterium_EntAcro1_fragment,13,0_MVYU01000105_Entomoplasmatales_bacterium_EntAcro1_fragment=_weight-7.28E-2_
0_MVYU01000065_Entomoplasmatales_bacterium_EntAcro1_fragment,13,0_MVYU01000116_Entomoplasmatales_bacterium_EntAcro1_fragment=_weight-8.54E-1_
0_MVYU01000065_Entomoplasmatales_bacterium_EntAcro1_fragment,13,0_MVYU01000116_Entomoplasmatales_bacterium_EntAcro1_fragment=_weight-9.89E+0_
0_MVYU01000065_Entomoplasmatales_bacterium_EntAcro1_fragment,13,0_MVYU01000151_Entomoplasmatales_bacterium_EntAcro1_fragment=_weight-2.46E+0_
0_MVYU01000065_Entomoplasmatales_bacterium_EntAcro1_fragment,13,0_MVYU01000161_Entomoplasmatales_bacterium_EntAcro1_fragment=_weight-1.26E+0_
0_MVYU01000184_Entomoplasmatales_bacterium_EntAcro1_fragment,1,0_MVYU01000184_Entomoplasmatales_bacterium_EntAcro1_fragment=_weight-2.48E+1_
0_MVYU01000184_Entomoplasmatales_bacterium_EntAcro1_fragment,1,0_MVYU01000184_Entomoplasmatales_bacterium_EntAcro1_fragment=_weight-5.09E-1_
0_NFLA01000001_Erysipelatoclostridium_sp._An15,5,0_NFLA01000001_Erysipelatoclostridium_sp._An15=_weight-1.39E+6_
0_NFLA01000001_Erysipelatoclostridium_sp._An15,5,0_NFLA01000001_Erysipelatoclostridium_sp._An15=_weight-2.55E+4_
0_NFLA01000001_Erysipelatoclostridium_sp._An15,5,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-2.33E+1_
0_NFLA01000001_Erysipelatoclostridium_sp._An15,5,0_NFLA01000001_Erysipelatoclostridium_sp._An15=_weight-3.80E+2_
0_NFLA01000001_Erysipelatoclostridium_sp._An15,5,0_NFLA01000001_Erysipelatoclostridium_sp._An15=_weight-3.85E+2_
0_NFLA01000001_Erysipelatoclostridium_sp._An15,5,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_NFLA01000001_Erysipelatoclostridium_sp._An15,5,0_NFLA01000001_Erysipelatoclostridium_sp._An15=_weight-4.22E+1_
0_NFLA01000001_Erysipelatoclostridium_sp._An15,5,0_NFLA01000001_Erysipelatoclostridium_sp._An15=_weight-6.68E+2_
0_NFLA01000001_Erysipelatoclostridium_sp._An15,5,0_NFLA01000001_Erysipelatoclostridium_sp._An15=_weight-7.86E+2_
0_NFLA01000001_Erysipelatoclostridium_sp._An15,5,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
0_CCAB010000112_Elizabethkingia_anophelis_fragment,10,0_NZ_ASYJ01000020_Elizabethkingia_anophelis=_weight-3.62E+0_
0_NZ_BAKD01000001_Prevotella_nanceiensis,1,0_ADEG01000016_Prevotella_buccalis_ATCC_35310=_weight-9.55E+12_
0_NZ_BAKD01000001_Prevotella_nanceiensis,1,0_NZ_BAKD01000001_Prevotella_nanceiensis=_weight-1.04E+2_
0_NZ_BAKD01000001_Prevotella_nanceiensis,1,0_ADEG01000016_Prevotella_buccalis_ATCC_35310=_weight-9.16E+11_
0_NZ_BAKD01000001_Prevotella_nanceiensis,1,0_NZ_BAKD01000001_Prevotella_nanceiensis=_weight-1.22E+13_
0_NZ_BAKD01000001_Prevotella_nanceiensis,1,0_NZ_BAKD01000001_Prevotella_nanceiensis=_weight-3.14E+3_
0_NZ_BAKD01000001_Prevotella_nanceiensis,1,0_NZ_BAKD01000001_Prevotella_nanceiensis=_weight-3.88E+1_
0_NZ_BAKD01000001_Prevotella_nanceiensis,1,0_NZ_BAKD01000001_Prevotella_nanceiensis=_weight-6.50E+0_
0_NZ_BAKD01000001_Prevotella_nanceiensis,1,0_NZ_BAKD01000001_Prevotella_nanceiensis=_weight-8.43E-2_
0_NZ_BAKD01000001_Prevotella_nanceiensis,1,0_NZ_BAKD01000001_Prevotella_nanceiensis=_weight-8.94E-2_
0_Alex_ape,20,0_NZ_CABKNQ010000018_Bacteroides_eggerthii=_weight-2.40E+0_
0_NZ_CAVK010000074,4,0_NZ_CAVK010000074=_weight-1.12E+5_
0_NZ_CAVK010000074,4,0_NZ_CAVK010000074=_weight-1.89E+1_
0_NZ_CAVK010000074,4,0_NZ_CAVK010000074=_weight-3.60E+0_
0_NZ_CAVK010000074,4,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
0_NZ_QXJF01000013_Helicobacter,2,0_NZ_QXJF01000013_Helicobacter=_weight-1.74E+5_
0_NZ_QXJF01000013_Helicobacter,2,0_NZ_QXJF01000013_Helicobacter=_weight-3.35E+1_
0_NZ_QXJF01000013_Helicobacter,2,0_BGZO01000070_Candidatus_Margulisbacteria_bacterium=_weight-6.49E+4_
0_NZ_QXJF01000013_Helicobacter,2,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_PHHT01000037_Bacillus_cereus_fragment,1,0_PHHT01000037_Bacillus_cereus_fragment=_weight-2.47E+0_
0_PHHT01000037_Bacillus_cereus_fragment,1,0_PHHT01000037_Bacillus_cereus_fragment=_weight-5.52E+1_
0_PHHT01000037_Bacillus_cereus_fragment,1,0_CAIY01000022_Richelia_intracellularis_HH01_fragment=_weight-8.67E+2_
0_PHHT01000054_Bacillus_cereus_fragment,1,0_PHHT01000054_Bacillus_cereus_fragment=_weight-5.26E+2_
0_Parabac_KP087953,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_Parabac_KP087953,1,0_Parabac_KP087953=_VP2
0_Parabac_KP087953,1,0_Parabac_KP087953=_VP8
0_Parabac_KP087953,1,0_Parabac_KP087953=_weight-1.01E+0_
0_Parabac_KP087953,1,0_Parabac_KP087953=_weight-1.87E+4=_VP3_
0_Parabac_KP087953,1,0_Parabac_KP087953=_weight-2.17E+2_
0_Parabac_KP087953,1,0_Parabac_KP087953=_weight-4.24E+2_
0_Parabac_KP087953,1,0_Aravirinae_KM589500=_VP4
0_Parabac_MH572370,4,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_Parabac_MH572370,4,0_Parabac_MH572370=_VP2
0_Parabac_MH572370,4,0_Aravirinae_KM589500=_VP4
0_Parabac_MH572370,4,0_Parabac_MH572370=_VP8
0_Parabac_MH572370,4,0_Parabac_MH572370=_weight-2.75E+1_
0_Parabac_MH572370,4,0_Parabac_MH572370=_weight-3.67E+1=_VP3_
0_Parabac_MH572370,4,0_Parabac_MH572371=_VP3
0_Parabac_MH572370,4,0_Parabac_MH572371=_VP8
0_Parabac_MH572370,4,0_Parabac_MH572371=_weight-7.66E-1_
0_Parabac_MH572370,4,0_Parabac_MH572371=_weight-8.56E-1_
0_Parabac_MH572372,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_Parabac_MH572372,1,0_Parabac_MH572372=_VP2
0_Parabac_MH572372,1,0_Parabac_MH572372=_VP3
0_Parabac_MH572372,1,0_Parabac_MH572372=_VP8
0_Parabac_MH572372,1,0_Parabac_MH572372=_weight-3.07E+1_
0_Parabac_MH572372,1,0_Parabac_MH572372=_weight-3.64E+0_
0_Parabac_MH572372,1,0_Aravirinae_KM589500=_VP4
0_Parabac_MH572370,4,0_Parabac_MH572373=_weight-1.33E+0_
0_Parabac_MH572370,4,0_Parabac_MH572373=_weight-3.43E+2=_VP3_
0_Parabac_MH572370,4,0_Parabac_MH572373=_weight-9.90E+0_
0_Pequenovirus_KP087943,1,0_AYPZ01000005_Rhodobacter_capsulatus_YW2=_weight-3.59E+6_
0_Pequenovirus_KP087943,1,0_Pequenovirus_KP087943=_VP4
0_Pequenovirus_KP087943,1,0_Pequenovirus_KP087943=_weight-1.14E+0_
0_Pequenovirus_KP087943,1,0_Pequenovirus_KP087943=_weight-1.26E+2_
0_Pequenovirus_KP087943,1,0_Pequenovirus_KP087943=_weight-1.34E+1_
0_Pequenovirus_KP087943,1,0_Pequenovirus_KP087943=_weight-1.48E+4_
0_Pequenovirus_KP087943,1,0_Pequenovirus_KP087943=_weight-3.48E+1_
0_Pequenovirus_KP087943,1,0_Pequenovirus_KP087943=_weight-3.88E+4_
0_Pequenovirus_KP087943,1,0_Pequenovirus_KP087943=_weight-4.92E+1_
0_Pequenovirus_KP087943,1,0_Pequenovirus_KP087943=_weight-5.94E-1_
0_Pequenovirus_KP087943,1,0_Pequenovirus_KP087943=_weight-6.86E-2_
0_Pequenovirus_KP087943,1,0_Pequenovirus_KP087943=_weight-7.39E+0_
0_Pequenovirus_KP087947,1,0_AYPZ01000005_Rhodobacter_capsulatus_YW2=_weight-3.59E+6_
0_Pequenovirus_KP087947,1,0_Pequenovirus_KP087943=_VP4
0_Pequenovirus_KP087947,1,0_Pequenovirus_KP087947=_weight-1.38E+4_
0_Pequenovirus_KP087947,1,0_Pequenovirus_KP087947=_weight-1.71E+0_
0_Pequenovirus_KP087947,1,0_Pequenovirus_KP087947=_weight-3.19E+1_
0_Pequenovirus_KP087947,1,0_Pequenovirus_KP087947=_weight-3.20E+1_
0_Pequenovirus_KP087947,1,0_Pequenovirus_KP087947=_weight-3.42E-1_
0_Pequenovirus_KP087947,1,0_Pequenovirus_KP087947=_weight-6.45E+1_
0_Pequenovirus_KP087947,1,0_Pequenovirus_KP087947=_weight-8.85E+2_
0_Pequenovirus_KP087947,1,0_Pequenovirus_KP087947=_weight-9.82E+0_
0_Pequenovirus_KP087947,1,0_Pequenovirus_KP087947=_weight-9.82E+3_
0_Pequenovirus_KP087950,1,0_AYPZ01000005_Rhodobacter_capsulatus_YW2=_weight-3.59E+6_
0_Pequenovirus_KP087950,1,0_Pequenovirus_KP087950=_VP4
0_Pequenovirus_KP087950,1,0_Pequenovirus_KP087950=_weight-1.29E+4_
0_Pequenovirus_KP087950,1,0_Pequenovirus_KP087950=_weight-1.49E+4_
0_Pequenovirus_KP087950,1,0_Pequenovirus_KP087950=_weight-1.69E+3_
0_Pequenovirus_KP087950,1,0_Pequenovirus_KP087950=_weight-2.02E+1_
0_Pequenovirus_KP087950,1,0_Pequenovirus_KP087950=_weight-2.36E+1_
0_Pequenovirus_KP087950,1,0_Pequenovirus_KP087950=_weight-2.60E+0_
0_Pequenovirus_KP087950,1,0_Pequenovirus_KP087950=_weight-3.04E+5=_VP2_
0_Pequenovirus_KP087950,1,0_Pequenovirus_KP087950=_weight-3.36E+0_
0_Pequenovirus_KP087950,1,0_Pequenovirus_KP087950=_weight-3.55E+0_
0_Pequenovirus_KP087950,1,0_Pequenovirus_KP087950=_weight-6.61E+0_
0_Pequenovirus_KP087950,1,0_Pequenovirus_KP087950=_weight-7.48E-2_
0_Pequenovirus_KP087951,1,0_AYPZ01000005_Rhodobacter_capsulatus_YW2=_weight-3.59E+6_
0_Pequenovirus_KP087951,1,0_Pequenovirus_KP087951=_VP8
0_Pequenovirus_KP087951,1,0_Pequenovirus_KP087951=_weight-1.82E+2_
0_Pequenovirus_KP087951,1,0_Pequenovirus_KP087951=_weight-1.97E+0_
0_Pequenovirus_KP087951,1,0_Pequenovirus_KP087951=_weight-2.40E+1_
0_Pequenovirus_KP087951,1,0_Pequenovirus_KP087951=_weight-3.11E+5=_VP4_
0_Pequenovirus_KP087951,1,0_Pequenovirus_KP087951=_weight-3.97E+1_
0_Pequenovirus_KP087951,1,0_Pequenovirus_KP087951=_weight-7.85E+2_
0_Pequenovirus_KP087951,1,0_Pequenovirus_KP087951=_weight-7.96E+0_
0_Pequenovirus_KP087951,1,0_Pequenovirus_KP087951=_weight-9.37E+2_
0_Pequenovirus_MH572352,1,0_AYPZ01000005_Rhodobacter_capsulatus_YW2=_weight-3.59E+6_
0_Pequenovirus_MH572352,1,0_Pequenovirus_MH572352=_VP4
0_Pequenovirus_MH572352,1,0_Pequenovirus_MH572352=_weight-1.30E+4_
0_Pequenovirus_MH572352,1,0_Pequenovirus_MH572352=_weight-1.31E+2_
0_Pequenovirus_MH572352,1,0_Pequenovirus_MH572352=_weight-1.99E+2_
0_Pequenovirus_MH572489,1,0_AYPZ01000005_Rhodobacter_capsulatus_YW2=_weight-3.59E+6_
0_Pequenovirus_MH572489,1,0_Pequenovirus_MH572489=_VP3
0_Pequenovirus_MH572489,1,0_Pequenovirus_MH572489=_VP4
0_Pequenovirus_MH572489,1,0_Pequenovirus_MH572489=_weight-1.57E-1_
0_Pequenovirus_MH572489,1,0_Pequenovirus_MH572489=_weight-2.17E+1_
0_Pequenovirus_MH572489,1,0_Pequenovirus_MH572489=_weight-3.84E+0_
0_Pequenovirus_MH572489,1,0_Pequenovirus_MH572489=_weight-4.38E+4=_VP2_
0_Pequenovirus_MH572489,1,0_Pequenovirus_MH572489=_weight-4.92E+2_
0_Pequenovirus_MH572489,1,0_Pequenovirus_MH572489=_weight-7.99E+2_
0_Pequenovirus_NC_026665,3,0_AYPZ01000005_Rhodobacter_capsulatus_YW2=_weight-3.59E+6_
0_Pequenovirus_NC_026665,3,0_Pequenovirus_NC_026665=_VP4
0_Pequenovirus_NC_026665,3,0_Pequenovirus_NC_026665=_weight-1.32E+3_
0_Pequenovirus_NC_026665,3,0_Pequenovirus_NC_026665=_weight-1.82E+0_
0_Pequenovirus_NC_026665,3,0_Pequenovirus_NC_026665=_weight-2.04E+3_
0_Pequenovirus_NC_026665,3,0_Pequenovirus_NC_026665=_weight-4.48E+1_
0_Pequenovirus_NC_026665,3,0_Pequenovirus_NC_026665=_weight-4.62E+2_
0_Pequenovirus_NC_026665,3,0_Pequenovirus_NC_026665=_weight-5.87E+5=_VP2_
0_Pequenovirus_NC_026665,3,0_Pequenovirus_NC_026665=_weight-6.27E+7_
0_Pequenovirus_NC_026665,3,0_Pequenovirus_NC_026665=_weight-6.46E+6_
0_Pequenovirus_NC_026665,3,0_Pequenovirus_NC_026665=_weight-6.73E+4_
0_Pichovirinae_66_Microbialites_001,1,0_Pichovirinae_66_Microbialites_001=_
0_Pichovirinae_66_Microbialites_001,1,0_Pichovirinae_66_Microbialites_001=_1
0_Pichovirinae_66_Microbialites_001,1,0_Pichovirinae_66_Microbialites_001=_2
0_Pichovirinae_66_Microbialites_001,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_Pichovirinae_66_Microbialites_001,1,0_Pichovirinae_66_Microbialites_001=_VP2
0_Pichovirinae_66_Microbialites_001,1,0_Pichovirinae_66_Microbialites_001=_VP3
0_Pichovirinae_66_Microbialites_001,1,0_Aravirinae_KM589500=_VP4
0_Pichovirinae_66_Microbialites_001,1,0_Pichovirinae_66_Microbialites_001=_VP8
0_Pichovirinae_JCVI_003,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_Pichovirinae_JCVI_003,1,0_Pichovirinae_JCVI_003=_VP2
0_Pichovirinae_JCVI_003,1,0_Pichovirinae_JCVI_003=_VP8
0_Pichovirinae_JCVI_003,1,0_Pichovirinae_JCVI_003=_weight-1.74E+1_
0_Pichovirinae_JCVI_003,1,0_Pichovirinae_JCVI_003=_weight-2.92E-1_
0_Pichovirinae_JCVI_003,1,0_Pichovirinae_JCVI_003=_weight-3.48E+2=_VP3_
0_Pichovirinae_JCVI_003,1,0_Aravirinae_KM589500=_VP4
0_Pichovirinae_JCVI_003,1,0_Pichovirinae_JCVI_003=_weight-5.54E+1_
0_Pichovirinae_KM589513,7,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_Pichovirinae_KM589513,7,0_Pichovirinae_KM589513=_VP2
0_Pichovirinae_KM589513,7,0_Aravirinae_KM589500=_VP4
0_Pichovirinae_KM589513,7,0_Pichovirinae_KM589513=_weight-1.09E+1_
0_Pichovirinae_KM589513,7,0_LJOW01000239_Aphanizomenon_flos-aquae_WA102=_weight-1.52E+2_
0_Pichovirinae_KM589513,7,0_Pichovirinae_KM589513=_weight-6.27E-2_
0_Pichovirinae_KP087937,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_Pichovirinae_KP087937,1,0_Pichovirinae_66_Microbialites_001=_VP2
0_Pichovirinae_KP087937,1,0_Pichovirinae_KP087937=_VP8
0_Pichovirinae_KP087937,1,0_Aravirinae_KM589500=_VP4
0_Pichovirinae_KP087937,1,0_Pichovirinae_KP087937=_weight-2.74E+0_
0_Pichovirinae_KP087937,1,0_Pichovirinae_KP087937=_weight-3.33E+3=_VP3_
0_Pichovirinae_KP087937,1,0_Pichovirinae_KP087937=_weight-7.78E+2_
0_Pichovirinae_KP087948,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_Pichovirinae_KP087948,1,0_Pichovirinae_KP087948=_VP2
0_Pichovirinae_KP087948,1,0_Pichovirinae_KP087948=_VP8
0_Pichovirinae_KP087948,1,0_Pichovirinae_KP087948=_weight-1.43E+0_
0_Pichovirinae_KP087948,1,0_Pichovirinae_KP087948=_weight-1.86E+1_
0_Pichovirinae_KP087948,1,0_Pichovirinae_KP087948=_weight-3.84E+2_
0_Pichovirinae_KP087948,1,0_Aravirinae_KM589500=_VP4
0_Pichovirinae_KP087948,1,0_Pichovirinae_KP087948=_weight-7.13E+3=_VP3_
0_Pichovirinae_MH572367,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_Pichovirinae_MH572367,1,0_Aravirinae_KM589500=_VP4
0_Pichovirinae_MH572367,1,0_Pichovirinae_MH572367=_weight-2.76E+0_
0_Pichovirinae_MH572367,1,0_Pichovirinae_MH572367=_weight-3.03E-1_
0_Pichovirinae_MH572367,1,0_Pichovirinae_MH572367=_weight-4.62E+1_
0_Pichovirinae_MH572367,1,0_Pichovirinae_MH572367=_weight-6.02E+1_
0_Pichovirinae_MH572367,1,0_Pichovirinae_MH572367=_weight-6.89E+3=_VP2_
0_Pichovirinae_MH572367,1,0_Pichovirinae_MH572367=_weight-7.92E+1=_VP3_
0_Pichovirinae_MH572374,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_Pichovirinae_MH572374,1,0_Pichovirinae_MH572374=_VP2
0_Pichovirinae_MH572374,1,0_Pichovirinae_MH572374=_VP8
0_Pichovirinae_MH572374,1,0_Pichovirinae_MH572374=_weight-1.33E+2=_VP3_
0_Pichovirinae_MH572374,1,0_Aravirinae_KM589500=_VP4
0_Pichovirinae_MH572374,1,0_Pichovirinae_MH572374=_weight-1.89E-1_
0_Pichovirinae_MH572374,1,0_Pichovirinae_MH572374=_weight-3.62E-1_
0_Pichovirinae_MH572374,1,0_Pichovirinae_MH572374=_weight-4.48E+1_
0_Pichovirinae_MH572374,1,0_Pichovirinae_MH572374=_weight-5.06E-1_
0_Pichovirinae_MH572375,4,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_Pichovirinae_MH572375,4,0_Pichovirinae_MH572375=_VP2
0_Pichovirinae_MH572375,4,0_Pichovirinae_MH572375=_VP3
0_Pichovirinae_MH572375,4,0_Pichovirinae_MH572375=_VP8
0_Pichovirinae_MH572375,4,0_Pichovirinae_MH572375=_weight-1.05E+0_
0_Pichovirinae_MH572375,4,0_Aravirinae_KM589500=_VP4
0_Pichovirinae_MH572375,4,0_Pichovirinae_MH572375=_weight-5.40E+1_
0_Pichovirinae_MH572375,4,0_Pichovirinae_MH572375=_weight-9.98E-1_
0_Pichovirinae_MH572376,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_Pichovirinae_MH572376,1,0_Pichovirinae_MH572376=_VP2
0_Pichovirinae_MH572376,1,0_Pichovirinae_MH572376=_VP8
0_Pichovirinae_MH572376,1,0_Pichovirinae_MH572376=_weight-1.06E-1_
0_Pichovirinae_MH572376,1,0_Pichovirinae_MH572376=_weight-1.33E-1_
0_Pichovirinae_MH572376,1,0_Pichovirinae_MH572376=_weight-3.06E+2=_VP3_
0_Pichovirinae_MH572376,1,0_Aravirinae_KM589500=_VP4
0_Pichovirinae_MH572377,5,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_Pichovirinae_MH572377,5,0_Pichovirinae_66_Microbialites_001=_VP2
0_Pichovirinae_MH572377,5,0_Aravirinae_KM589500=_VP4
0_Pichovirinae_MH572377,5,0_Pichovirinae_MH572377=_weight-1.06E+2=_VP3_
0_Pichovirinae_MH572377,5,0_Pichovirinae_MH572377=_weight-2.10E+1_
0_Pichovirinae_MH572377,5,0_Pichovirinae_MH572378=_VP8
0_Pichovirinae_MH572377,5,0_Pichovirinae_MH572378=_weight-2.59E+3=_VP3_
0_Pichovirinae_MH572379,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_Pichovirinae_MH572379,1,0_Pichovirinae_MH572379=_VP2
0_Pichovirinae_MH572379,1,0_Pichovirinae_MH572379=_VP3
0_Pichovirinae_MH572379,1,0_Pichovirinae_MH572379=_VP8
0_Pichovirinae_MH572379,1,0_Aravirinae_KM589500=_VP4
0_Pichovirinae_MH572460,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_Pichovirinae_MH572460,1,0_Aravirinae_KM589500=_VP4
0_Pichovirinae_MH572460,1,0_Pichovirinae_MH572460=_weight-1.32E+4=_VP3_
0_Pichovirinae_MH572460,1,0_Pichovirinae_MH572460=_weight-1.53E+1_
0_Pichovirinae_MH572460,1,0_Pichovirinae_MH572460=_weight-2.43E+0_
0_Pichovirinae_MH572460,1,0_Pichovirinae_66_Microbialites_001=_VP2
0_Pichovirinae_MH572460,1,0_Pichovirinae_MH572460=_weight-6.75E-2_
0_Pichovirinae_MH572377,5,0_Pichovirinae_MH572461=_VP8
0_Pichovirinae_MH572377,5,0_Pichovirinae_MH572461=_weight-3.25E+1=_VP3_
0_Pichovirinae_MH572377,5,0_Pichovirinae_MH572461=_weight-9.24E+0_
0_Pichovirinae_MH572462,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_Pichovirinae_MH572462,1,0_Pichovirinae_66_Microbialites_001=_VP2
0_Pichovirinae_MH572462,1,0_Pichovirinae_MH572462=_VP3
0_Pichovirinae_MH572462,1,0_Pichovirinae_MH572462=_VP8
0_Pichovirinae_MH572462,1,0_Pichovirinae_MH572462=_weight-1.76E+1_
0_Pichovirinae_MH572462,1,0_Aravirinae_KM589500=_VP4
0_Pichovirinae_KM589513,7,0_Pichovirinae_MH572463=_VP2
0_Pichovirinae_KM589513,7,0_Pichovirinae_MH572463=_VP8
0_Pichovirinae_KM589513,7,0_Pichovirinae_MH572463=_weight-1.15E-1_
0_Pichovirinae_KM589513,7,0_Pichovirinae_MH572463=_weight-3.86E+0_
0_Pichovirinae_MH572465,1,0_AAIAHK010000044_Campylobacter_jejuni=_weight-1.44E+14_
0_Pichovirinae_MH572465,1,0_Aravirinae_KM589500=_VP4
0_Pichovirinae_MH572465,1,0_Pichovirinae_MH572465=_weight-4.54E+4=_VP2_
0_Pichovirinae_MH572465,1,0_Pichovirinae_MH572465=_weight-5.14E+3=_VP3_
0_Pichovirinae_MH572465,1,0_Pichovirinae_MH572465=_weight-5.57E-2_
0_Pichovirinae_MH572465,1,0_Pichovirinae_MH572465=_weight-6.04E+1_
0_Pichovirinae_KM589513,7,0_Pichovirinae_Pavin_723=_VP2
0_Pichovirinae_KM589513,7,0_Pichovirinae_Pavin_723=_weight-6.44E-1_
